HomeTeam,AwayTeam,H Shots,A Shots,H SOT,A SOT,H Fouls,A Fouls,H Corners,A Corners,H Yellow,A Yellow,H Red,A Red,FTH Goals,FTA Goals
28,29,12.0,4.0,5.0,2.0,11.0,14.0,8.0,8.0,3.0,2.0,0.0,0.0,1,0
14,35,25.0,11.0,18.0,7.0,9.0,8.0,8.0,5.0,0.0,1.0,0.0,0.0,6,1
42,3,19.0,0.0,8.0,0.0,5.0,14.0,6.0,1.0,0.0,0.0,0.0,0.0,2,0
44,1,13.0,8.0,7.0,5.0,14.0,16.0,10.0,3.0,0.0,4.0,0.0,0.0,0,0
40,5,12.0,16.0,6.0,9.0,8.0,16.0,7.0,5.0,1.0,0.0,0.0,0.0,2,2
18,19,11.0,6.0,7.0,5.0,13.0,8.0,3.0,5.0,1.0,1.0,0.0,0.0,4,0
39,0,6.0,17.0,4.0,10.0,8.0,10.0,2.0,6.0,1.0,2.0,0.0,0.0,1,1
46,31,10.0,11.0,8.0,3.0,14.0,12.0,4.0,1.0,2.0,1.0,0.0,0.0,4,0
32,26,8.0,15.0,3.0,9.0,9.0,4.0,5.0,7.0,4.0,0.0,0.0,0.0,0,3
41,47,10.0,15.0,8.0,9.0,8.0,8.0,2.0,6.0,2.0,1.0,0.0,0.0,4,4
1,5,17.0,12.0,6.0,11.0,9.0,16.0,9.0,6.0,1.0,2.0,0.0,0.0,1,2
47,28,7.0,17.0,4.0,9.0,6.0,10.0,7.0,4.0,0.0,1.0,0.0,0.0,0,2
26,44,28.0,9.0,12.0,4.0,10.0,8.0,15.0,3.0,2.0,0.0,0.0,0.0,0,1
29,18,20.0,17.0,11.0,10.0,8.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0,4,4
5,41,7.0,20.0,5.0,12.0,19.0,7.0,8.0,10.0,2.0,1.0,0.0,0.0,1,1
1,40,12.0,10.0,7.0,5.0,11.0,8.0,8.0,5.0,0.0,2.0,0.0,1.0,0,0
19,46,15.0,9.0,9.0,5.0,11.0,16.0,4.0,0.0,1.0,2.0,0.0,0.0,2,1
3,32,9.0,12.0,6.0,5.0,8.0,13.0,9.0,7.0,1.0,1.0,0.0,0.0,2,0
0,14,13.0,13.0,8.0,7.0,11.0,11.0,7.0,7.0,3.0,4.0,0.0,0.0,0,0
31,39,16.0,7.0,11.0,2.0,8.0,10.0,4.0,5.0,0.0,2.0,0.0,0.0,3,0
35,42,12.0,17.0,5.0,8.0,13.0,10.0,4.0,13.0,4.0,0.0,1.0,0.0,1,0
0,46,18.0,12.0,8.0,7.0,15.0,13.0,9.0,3.0,2.0,3.0,0.0,0.0,1,2
29,1,24.0,10.0,16.0,4.0,9.0,7.0,11.0,4.0,3.0,3.0,0.0,0.0,4,0
44,35,15.0,16.0,10.0,6.0,13.0,11.0,6.0,8.0,3.0,1.0,0.0,0.0,1,0
32,28,16.0,22.0,8.0,17.0,10.0,5.0,3.0,5.0,1.0,2.0,0.0,0.0,1,6
40,47,15.0,12.0,6.0,8.0,4.0,11.0,8.0,4.0,0.0,1.0,0.0,0.0,0,0
41,3,16.0,7.0,8.0,2.0,8.0,12.0,7.0,3.0,0.0,2.0,0.0,0.0,3,0
46,29,11.0,8.0,8.0,3.0,8.0,14.0,7.0,3.0,1.0,2.0,0.0,0.0,1,0
35,41,16.0,9.0,8.0,6.0,9.0,10.0,6.0,9.0,2.0,0.0,0.0,0.0,3,0
28,44,17.0,4.0,12.0,1.0,7.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,4,0
47,0,9.0,10.0,6.0,7.0,9.0,4.0,6.0,4.0,3.0,0.0,1.0,0.0,0,3
3,26,10.0,16.0,4.0,12.0,16.0,12.0,4.0,4.0,4.0,5.0,0.0,1.0,2,3
42,32,13.0,12.0,9.0,6.0,12.0,12.0,10.0,3.0,1.0,2.0,0.0,0.0,1,2
31,5,8.0,9.0,4.0,6.0,7.0,18.0,6.0,5.0,1.0,1.0,0.0,0.0,2,0
1,39,7.0,7.0,3.0,3.0,9.0,9.0,5.0,4.0,3.0,0.0,0.0,0.0,1,1
19,14,11.0,12.0,9.0,4.0,5.0,16.0,7.0,11.0,1.0,3.0,0.0,0.0,1,1
18,40,22.0,3.0,12.0,0.0,7.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,4,0
0,28,12.0,7.0,7.0,2.0,13.0,14.0,7.0,6.0,2.0,4.0,0.0,1.0,1,0
29,35,24.0,9.0,14.0,7.0,13.0,10.0,11.0,5.0,1.0,0.0,0.0,1.0,2,0
5,19,13.0,11.0,7.0,8.0,11.0,9.0,5.0,3.0,1.0,0.0,0.0,0.0,0,3
40,42,12.0,15.0,9.0,8.0,12.0,10.0,11.0,4.0,2.0,2.0,0.0,0.0,0,0
32,18,14.0,9.0,11.0,5.0,7.0,17.0,2.0,4.0,0.0,3.0,0.0,0.0,2,2
44,3,9.0,16.0,6.0,10.0,5.0,7.0,8.0,4.0,1.0,1.0,0.0,1.0,3,0
26,1,21.0,5.0,5.0,3.0,4.0,9.0,11.0,3.0,1.0,1.0,0.0,0.0,1,1
39,47,14.0,9.0,6.0,5.0,7.0,11.0,3.0,8.0,1.0,1.0,0.0,0.0,2,1
14,46,19.0,13.0,10.0,7.0,14.0,11.0,5.0,3.0,2.0,2.0,0.0,0.0,2,1
41,31,19.0,5.0,13.0,4.0,10.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0,2
3,29,11.0,14.0,6.0,6.0,8.0,5.0,2.0,10.0,1.0,1.0,0.0,0.0,0,2
31,26,11.0,9.0,7.0,6.0,10.0,11.0,3.0,6.0,3.0,3.0,0.0,1.0,2,0
42,41,15.0,11.0,10.0,7.0,11.0,12.0,7.0,7.0,0.0,0.0,0.0,0.0,3,1
46,39,13.0,6.0,11.0,2.0,14.0,13.0,8.0,1.0,2.0,4.0,0.0,0.0,2,0
19,32,14.0,16.0,9.0,8.0,11.0,9.0,6.0,7.0,1.0,2.0,0.0,0.0,2,1
35,0,10.0,13.0,8.0,7.0,13.0,9.0,4.0,6.0,5.0,2.0,0.0,0.0,2,1
28,40,19.0,8.0,10.0,4.0,11.0,13.0,17.0,5.0,1.0,1.0,0.0,0.0,3,3
1,14,9.0,12.0,5.0,9.0,13.0,5.0,6.0,4.0,1.0,0.0,0.0,0.0,2,4
18,44,16.0,9.0,9.0,5.0,8.0,12.0,5.0,2.0,2.0,1.0,0.0,0.0,2,0
47,5,14.0,19.0,8.0,11.0,11.0,11.0,13.0,4.0,1.0,1.0,0.0,0.0,2,3
29,19,19.0,5.0,16.0,4.0,17.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1,0
44,31,14.0,10.0,6.0,7.0,10.0,4.0,10.0,4.0,0.0,1.0,0.0,0.0,1,3
5,3,12.0,10.0,6.0,4.0,8.0,3.0,11.0,4.0,0.0,2.0,0.0,0.0,2,1
32,47,15.0,10.0,11.0,6.0,13.0,7.0,5.0,5.0,2.0,2.0,1.0,0.0,2,1
26,46,12.0,6.0,9.0,5.0,14.0,10.0,6.0,0.0,1.0,2.0,0.0,0.0,1,2
14,42,10.0,19.0,5.0,7.0,9.0,11.0,6.0,5.0,1.0,2.0,0.0,0.0,0,0
41,18,10.0,15.0,3.0,8.0,10.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0,0,2
0,1,20.0,3.0,12.0,2.0,6.0,13.0,15.0,5.0,0.0,5.0,0.0,0.0,3,0
40,35,15.0,10.0,8.0,6.0,11.0,9.0,5.0,2.0,2.0,3.0,0.0,1.0,3,1
39,28,10.0,16.0,3.0,11.0,15.0,12.0,5.0,7.0,1.0,2.0,0.0,0.0,1,1
35,26,10.0,18.0,5.0,11.0,8.0,6.0,7.0,17.0,0.0,0.0,0.0,0.0,3,2
28,14,20.0,6.0,10.0,5.0,8.0,7.0,11.0,4.0,1.0,2.0,0.0,0.0,2,1
42,39,24.0,8.0,18.0,2.0,10.0,10.0,13.0,1.0,1.0,1.0,0.0,0.0,1,1
18,0,7.0,12.0,2.0,8.0,11.0,11.0,4.0,6.0,2.0,1.0,0.0,0.0,0,1
3,40,16.0,2.0,9.0,0.0,13.0,10.0,7.0,8.0,0.0,1.0,0.0,0.0,2,0
47,29,7.0,22.0,3.0,18.0,6.0,11.0,4.0,7.0,1.0,1.0,1.0,0.0,0,5
31,32,15.0,12.0,10.0,5.0,8.0,15.0,4.0,5.0,0.0,3.0,0.0,0.0,1,0
46,44,20.0,8.0,6.0,2.0,8.0,10.0,13.0,5.0,2.0,4.0,0.0,0.0,1,1
19,41,14.0,10.0,7.0,7.0,8.0,7.0,6.0,2.0,0.0,0.0,0.0,0.0,0,3
26,18,15.0,5.0,10.0,3.0,6.0,7.0,4.0,4.0,1.0,4.0,0.0,0.0,3,0
0,31,21.0,5.0,13.0,3.0,11.0,12.0,6.0,3.0,2.0,3.0,0.0,0.0,2,1
32,46,13.0,18.0,6.0,9.0,12.0,7.0,3.0,5.0,4.0,4.0,0.0,0.0,1,1
29,44,20.0,6.0,9.0,3.0,5.0,13.0,8.0,5.0,0.0,1.0,0.0,1.0,2,0
41,28,8.0,18.0,5.0,13.0,9.0,14.0,7.0,9.0,0.0,2.0,0.0,0.0,1,0
14,39,21.0,8.0,11.0,3.0,12.0,15.0,14.0,1.0,1.0,2.0,0.0,1.0,1,0
40,26,6.0,9.0,1.0,5.0,13.0,15.0,3.0,2.0,1.0,1.0,0.0,0.0,1,0
47,3,14.0,12.0,7.0,8.0,10.0,10.0,3.0,4.0,1.0,2.0,0.0,0.0,0,2
18,42,9.0,21.0,5.0,9.0,13.0,11.0,0.0,8.0,2.0,2.0,0.0,0.0,1,0
5,35,11.0,17.0,7.0,11.0,13.0,13.0,10.0,6.0,2.0,2.0,0.0,0.0,2,1
1,19,19.0,5.0,8.0,1.0,9.0,11.0,10.0,4.0,2.0,0.0,0.0,0.0,1,0
42,29,18.0,6.0,9.0,5.0,8.0,10.0,7.0,3.0,1.0,2.0,0.0,0.0,1,3
19,47,25.0,8.0,19.0,3.0,7.0,9.0,7.0,7.0,1.0,2.0,0.0,0.0,5,0
31,40,24.0,7.0,12.0,6.0,14.0,14.0,19.0,4.0,5.0,3.0,0.0,1.0,1,1
26,0,12.0,10.0,4.0,7.0,11.0,9.0,12.0,0.0,0.0,1.0,0.0,0.0,1,2
35,18,22.0,8.0,10.0,5.0,16.0,15.0,7.0,7.0,1.0,2.0,0.0,0.0,1,1
46,41,14.0,12.0,8.0,8.0,15.0,7.0,8.0,4.0,2.0,2.0,0.0,1.0,0,2
28,5,23.0,8.0,10.0,5.0,13.0,8.0,7.0,4.0,0.0,0.0,0.0,0.0,2,0
44,14,19.0,13.0,11.0,6.0,9.0,10.0,14.0,5.0,3.0,1.0,0.0,0.0,1,0
3,1,15.0,17.0,9.0,12.0,9.0,5.0,4.0,8.0,1.0,0.0,0.0,0.0,1,1
39,32,11.0,7.0,7.0,5.0,10.0,16.0,8.0,2.0,0.0,2.0,0.0,0.0,1,0
0,42,21.0,8.0,13.0,4.0,15.0,12.0,7.0,5.0,3.0,3.0,0.0,1.0,5,2
39,41,9.0,11.0,6.0,6.0,13.0,7.0,8.0,4.0,1.0,0.0,0.0,0.0,2,0
32,29,16.0,11.0,7.0,9.0,9.0,10.0,4.0,4.0,1.0,2.0,0.0,0.0,1,2
31,47,13.0,7.0,8.0,6.0,8.0,8.0,3.0,3.0,1.0,1.0,0.0,0.0,2,2
46,1,14.0,10.0,6.0,3.0,8.0,8.0,14.0,7.0,0.0,4.0,0.0,0.0,0,0
35,19,17.0,7.0,8.0,3.0,17.0,12.0,6.0,5.0,1.0,4.0,1.0,0.0,0,1
14,5,25.0,8.0,16.0,1.0,7.0,13.0,14.0,7.0,0.0,1.0,0.0,0.0,3,0
44,40,18.0,10.0,13.0,4.0,6.0,8.0,7.0,0.0,1.0,1.0,0.0,0.0,4,0
28,3,20.0,2.0,13.0,2.0,6.0,10.0,10.0,3.0,0.0,2.0,0.0,0.0,3,0
1,28,9.0,17.0,5.0,10.0,15.0,5.0,5.0,8.0,3.0,0.0,0.0,0.0,0,1
47,44,10.0,26.0,8.0,16.0,6.0,11.0,12.0,8.0,1.0,0.0,0.0,0.0,1,5
41,32,16.0,18.0,9.0,11.0,6.0,12.0,6.0,8.0,0.0,2.0,0.0,0.0,2,3
29,26,11.0,9.0,6.0,6.0,10.0,11.0,4.0,3.0,1.0,1.0,0.0,0.0,2,1
40,0,8.0,10.0,5.0,8.0,7.0,7.0,7.0,3.0,2.0,1.0,0.0,0.0,1,2
3,35,7.0,25.0,5.0,13.0,11.0,10.0,5.0,6.0,1.0,1.0,0.0,0.0,3,2
5,46,13.0,10.0,8.0,6.0,19.0,10.0,7.0,7.0,3.0,2.0,0.0,0.0,1,2
18,14,10.0,8.0,7.0,7.0,13.0,12.0,2.0,4.0,0.0,3.0,0.0,0.0,2,0
19,39,11.0,12.0,4.0,4.0,12.0,6.0,5.0,4.0,1.0,2.0,0.0,0.0,2,1
42,31,18.0,7.0,9.0,3.0,7.0,9.0,4.0,3.0,2.0,1.0,0.0,0.0,5,0
26,42,15.0,9.0,10.0,6.0,6.0,11.0,7.0,4.0,2.0,2.0,0.0,0.0,0,0
14,29,19.0,14.0,10.0,10.0,14.0,13.0,6.0,6.0,2.0,1.0,0.0,0.0,3,3
31,1,16.0,13.0,8.0,8.0,6.0,11.0,4.0,4.0,1.0,2.0,0.0,0.0,2,1
35,47,13.0,14.0,8.0,6.0,7.0,14.0,7.0,3.0,0.0,3.0,1.0,0.0,1,2
0,3,20.0,3.0,11.0,3.0,9.0,14.0,11.0,1.0,2.0,3.0,0.0,1.0,7,1
46,18,2.0,8.0,1.0,4.0,12.0,8.0,4.0,3.0,2.0,0.0,0.0,0.0,1,1
44,41,18.0,15.0,11.0,8.0,11.0,6.0,8.0,7.0,2.0,1.0,0.0,0.0,1,2
28,19,16.0,11.0,10.0,8.0,8.0,7.0,4.0,6.0,1.0,3.0,0.0,0.0,3,0
32,5,22.0,10.0,9.0,6.0,6.0,6.0,4.0,7.0,0.0,0.0,0.0,0.0,2,0
39,40,9.0,4.0,6.0,2.0,12.0,6.0,5.0,5.0,0.0,1.0,1.0,0.0,0,1
3,31,23.0,9.0,12.0,5.0,9.0,17.0,14.0,2.0,1.0,2.0,0.0,0.0,0,2
5,0,14.0,16.0,8.0,7.0,8.0,10.0,6.0,6.0,1.0,1.0,0.0,0.0,0,0
1,35,23.0,3.0,15.0,3.0,3.0,12.0,9.0,3.0,0.0,1.0,0.0,0.0,2,2
19,44,13.0,15.0,6.0,11.0,6.0,7.0,8.0,7.0,1.0,0.0,0.0,0.0,1,1
40,32,10.0,12.0,6.0,4.0,6.0,14.0,3.0,6.0,1.0,1.0,0.0,0.0,3,0
18,28,9.0,17.0,4.0,11.0,12.0,9.0,3.0,9.0,1.0,2.0,0.0,0.0,1,0
47,26,5.0,23.0,1.0,14.0,6.0,8.0,5.0,4.0,1.0,3.0,0.0,0.0,0,3
41,14,7.0,20.0,5.0,10.0,10.0,19.0,1.0,11.0,2.0,3.0,0.0,1.0,1,1
42,46,20.0,10.0,13.0,6.0,7.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,3,1
29,39,11.0,8.0,7.0,3.0,9.0,14.0,9.0,2.0,1.0,3.0,0.0,0.0,2,0
28,42,13.0,12.0,7.0,7.0,7.0,10.0,9.0,4.0,2.0,1.0,0.0,0.0,3,2
0,29,12.0,9.0,6.0,5.0,15.0,6.0,0.0,5.0,5.0,2.0,0.0,0.0,1,2
18,3,15.0,14.0,8.0,8.0,15.0,13.0,5.0,8.0,2.0,2.0,0.0,0.0,1,1
5,26,15.0,11.0,8.0,8.0,10.0,13.0,5.0,5.0,0.0,2.0,0.0,0.0,3,1
40,41,7.0,11.0,2.0,4.0,9.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,2,0
32,14,5.0,19.0,3.0,9.0,5.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0,0
35,46,16.0,9.0,8.0,4.0,10.0,15.0,7.0,1.0,2.0,2.0,0.0,0.0,3,1
19,31,10.0,15.0,7.0,9.0,8.0,12.0,2.0,6.0,0.0,4.0,0.0,0.0,5,2
47,1,13.0,11.0,9.0,5.0,11.0,8.0,12.0,3.0,1.0,0.0,1.0,0.0,2,3
39,44,10.0,15.0,3.0,6.0,10.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,1,2
46,28,7.0,12.0,4.0,8.0,16.0,15.0,4.0,5.0,3.0,3.0,0.0,0.0,0,1
31,35,9.0,15.0,4.0,9.0,5.0,9.0,3.0,2.0,0.0,4.0,0.0,0.0,1,0
41,0,9.0,14.0,5.0,9.0,9.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,3,2
42,47,22.0,5.0,10.0,3.0,6.0,12.0,8.0,1.0,1.0,3.0,0.0,0.0,1,1
29,5,19.0,11.0,9.0,5.0,7.0,7.0,11.0,3.0,0.0,1.0,0.0,0.0,3,0
14,40,21.0,9.0,10.0,4.0,9.0,9.0,8.0,2.0,3.0,1.0,0.0,0.0,1,0
26,39,13.0,3.0,5.0,1.0,6.0,11.0,11.0,1.0,0.0,3.0,0.0,0.0,0,0
44,32,16.0,7.0,8.0,4.0,6.0,14.0,10.0,5.0,0.0,1.0,0.0,0.0,1,2
3,19,15.0,17.0,11.0,7.0,14.0,11.0,0.0,9.0,1.0,1.0,1.0,0.0,3,1
1,18,17.0,7.0,11.0,4.0,12.0,11.0,9.0,3.0,1.0,1.0,0.0,0.0,1,1
42,18,14.0,11.0,7.0,4.0,5.0,15.0,6.0,4.0,1.0,3.0,0.0,0.0,2,0
31,29,10.0,6.0,6.0,6.0,16.0,15.0,4.0,4.0,1.0,2.0,0.0,0.0,3,0
18,5,10.0,12.0,4.0,7.0,7.0,11.0,5.0,10.0,1.0,3.0,0.0,0.0,1,2
28,26,10.0,18.0,8.0,10.0,13.0,7.0,5.0,6.0,1.0,2.0,1.0,0.0,3,0
46,40,20.0,10.0,10.0,9.0,9.0,6.0,9.0,6.0,1.0,0.0,0.0,0.0,1,4
42,44,20.0,8.0,14.0,2.0,3.0,14.0,14.0,7.0,0.0,5.0,0.0,0.0,1,0
1,41,10.0,8.0,2.0,4.0,11.0,6.0,14.0,0.0,2.0,4.0,0.0,0.0,0,2
47,14,9.0,15.0,5.0,10.0,9.0,10.0,0.0,5.0,3.0,2.0,0.0,0.0,1,2
19,0,21.0,17.0,8.0,10.0,6.0,12.0,4.0,3.0,0.0,1.0,0.0,1.0,2,1
3,39,14.0,8.0,7.0,3.0,8.0,7.0,8.0,3.0,2.0,1.0,0.0,0.0,1,2
35,32,9.0,13.0,6.0,6.0,12.0,12.0,2.0,5.0,2.0,1.0,1.0,0.0,1,2
40,28,8.0,25.0,5.0,11.0,7.0,6.0,1.0,10.0,1.0,1.0,0.0,0.0,1,0
44,18,10.0,13.0,2.0,8.0,10.0,8.0,2.0,7.0,0.0,2.0,0.0,0.0,0,1
14,1,16.0,12.0,5.0,9.0,7.0,13.0,9.0,2.0,1.0,1.0,0.0,0.0,1,3
5,47,13.0,8.0,9.0,5.0,11.0,8.0,3.0,6.0,0.0,0.0,0.0,0.0,1,1
29,3,26.0,10.0,13.0,5.0,8.0,10.0,17.0,3.0,2.0,2.0,0.0,0.0,2,3
0,35,16.0,6.0,7.0,3.0,11.0,13.0,12.0,4.0,2.0,2.0,0.0,0.0,1,0
41,42,14.0,12.0,8.0,7.0,8.0,4.0,10.0,5.0,1.0,2.0,0.0,0.0,1,1
39,46,12.0,10.0,3.0,6.0,14.0,5.0,8.0,5.0,2.0,3.0,0.0,1.0,2,2
32,19,18.0,11.0,9.0,6.0,9.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,1,1
26,31,15.0,5.0,7.0,2.0,7.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,3,1
0,47,23.0,6.0,17.0,4.0,3.0,12.0,13.0,3.0,2.0,3.0,0.0,1.0,1,1
32,42,8.0,19.0,4.0,8.0,7.0,6.0,3.0,10.0,1.0,1.0,0.0,0.0,0,2
41,35,7.0,12.0,4.0,7.0,9.0,12.0,5.0,11.0,1.0,3.0,0.0,0.0,1,1
26,3,28.0,5.0,13.0,2.0,5.0,15.0,9.0,2.0,1.0,0.0,0.0,0.0,1,1
40,18,12.0,9.0,8.0,3.0,6.0,14.0,5.0,6.0,0.0,1.0,0.0,0.0,1,1
39,1,7.0,10.0,2.0,4.0,13.0,10.0,7.0,7.0,3.0,0.0,0.0,0.0,0,0
44,28,7.0,18.0,3.0,9.0,8.0,8.0,5.0,9.0,0.0,1.0,0.0,0.0,0,0
5,31,4.0,12.0,3.0,7.0,9.0,11.0,4.0,4.0,1.0,1.0,0.0,0.0,0,2
29,46,17.0,9.0,9.0,5.0,12.0,10.0,10.0,2.0,2.0,1.0,0.0,1.0,5,0
14,19,24.0,9.0,15.0,6.0,10.0,12.0,9.0,3.0,1.0,1.0,0.0,0.0,1,1
42,14,16.0,20.0,10.0,10.0,14.0,8.0,7.0,4.0,2.0,2.0,0.0,0.0,1,1
18,41,13.0,4.0,6.0,4.0,8.0,13.0,9.0,2.0,1.0,2.0,0.0,0.0,1,0
19,29,13.0,14.0,8.0,12.0,7.0,8.0,3.0,10.0,1.0,0.0,0.0,0.0,0,5
46,26,15.0,18.0,10.0,10.0,16.0,12.0,7.0,14.0,1.0,2.0,0.0,0.0,0,0
31,44,21.0,14.0,11.0,8.0,9.0,10.0,10.0,1.0,1.0,0.0,0.0,0.0,2,3
28,39,20.0,2.0,16.0,0.0,7.0,5.0,5.0,2.0,2.0,1.0,0.0,0.0,3,0
1,0,10.0,8.0,4.0,6.0,10.0,8.0,7.0,15.0,2.0,3.0,1.0,0.0,1,2
35,40,17.0,17.0,9.0,13.0,10.0,11.0,8.0,11.0,2.0,2.0,0.0,0.0,2,3
47,32,18.0,18.0,9.0,14.0,5.0,11.0,4.0,6.0,2.0,2.0,0.0,0.0,2,2
3,5,17.0,8.0,7.0,5.0,10.0,7.0,5.0,9.0,3.0,0.0,0.0,0.0,1,2
28,0,15.0,12.0,9.0,8.0,13.0,10.0,4.0,6.0,2.0,3.0,0.0,0.0,1,0
35,29,11.0,19.0,3.0,12.0,5.0,7.0,5.0,10.0,1.0,2.0,0.0,0.0,0,2
42,40,16.0,8.0,12.0,4.0,6.0,8.0,6.0,0.0,1.0,2.0,0.0,0.0,1,0
1,26,16.0,19.0,8.0,12.0,5.0,14.0,4.0,10.0,1.0,2.0,0.0,0.0,0,2
31,41,17.0,3.0,6.0,0.0,11.0,11.0,9.0,1.0,1.0,1.0,0.0,0.0,0,0
3,44,17.0,13.0,14.0,6.0,7.0,10.0,3.0,7.0,1.0,1.0,0.0,0.0,1,2
19,5,16.0,14.0,9.0,6.0,6.0,11.0,8.0,4.0,1.0,3.0,0.0,0.0,2,0
18,32,28.0,7.0,15.0,1.0,9.0,12.0,13.0,0.0,1.0,1.0,0.0,0.0,1,1
46,14,15.0,10.0,7.0,5.0,8.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,1,1
47,39,10.0,8.0,5.0,4.0,8.0,11.0,7.0,5.0,2.0,4.0,0.0,0.0,1,2
14,28,13.0,7.0,7.0,4.0,11.0,18.0,5.0,1.0,4.0,2.0,0.0,1.0,2,1
40,3,22.0,3.0,12.0,2.0,11.0,7.0,9.0,0.0,2.0,2.0,0.0,0.0,2,1
39,42,10.0,15.0,7.0,12.0,8.0,7.0,7.0,12.0,2.0,2.0,0.0,1.0,2,1
26,35,21.0,6.0,15.0,2.0,12.0,5.0,17.0,5.0,2.0,0.0,0.0,0.0,1,0
29,47,22.0,11.0,18.0,8.0,7.0,8.0,8.0,2.0,1.0,0.0,0.0,0.0,4,1
32,31,13.0,11.0,11.0,8.0,9.0,8.0,7.0,2.0,3.0,2.0,0.0,1.0,4,2
0,18,12.0,7.0,7.0,1.0,7.0,14.0,7.0,4.0,2.0,2.0,0.0,0.0,1,0
5,1,17.0,17.0,12.0,11.0,10.0,7.0,6.0,10.0,1.0,2.0,0.0,0.0,1,2
41,19,16.0,12.0,8.0,7.0,8.0,7.0,6.0,5.0,1.0,1.0,0.0,0.0,2,0
44,46,13.0,7.0,8.0,4.0,9.0,7.0,13.0,2.0,1.0,1.0,0.0,0.0,1,2
19,26,19.0,17.0,13.0,9.0,12.0,9.0,2.0,10.0,3.0,1.0,0.0,1.0,1,0
47,40,15.0,18.0,10.0,12.0,10.0,12.0,8.0,3.0,2.0,3.0,0.0,0.0,2,1
18,39,11.0,7.0,4.0,4.0,14.0,13.0,10.0,6.0,0.0,1.0,0.0,0.0,0,1
1,29,7.0,11.0,3.0,5.0,4.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0,1
42,5,25.0,13.0,16.0,9.0,10.0,5.0,7.0,6.0,0.0,2.0,0.0,1.0,3,0
28,32,21.0,5.0,16.0,2.0,8.0,7.0,12.0,4.0,0.0,1.0,0.0,0.0,5,1
46,0,7.0,16.0,4.0,10.0,8.0,12.0,4.0,5.0,3.0,2.0,0.0,0.0,0,4
35,44,14.0,15.0,4.0,10.0,7.0,9.0,3.0,5.0,0.0,3.0,0.0,0.0,1,1
3,41,14.0,10.0,9.0,5.0,12.0,13.0,3.0,4.0,1.0,1.0,0.0,1.0,4,2
31,14,16.0,21.0,9.0,13.0,7.0,6.0,6.0,5.0,2.0,3.0,0.0,0.0,0,3
26,28,17.0,7.0,9.0,3.0,11.0,13.0,8.0,5.0,1.0,4.0,0.0,1.0,1,1
41,1,6.0,9.0,2.0,4.0,9.0,17.0,4.0,6.0,3.0,4.0,0.0,0.0,0,0
14,47,17.0,7.0,11.0,2.0,10.0,10.0,9.0,2.0,1.0,2.0,0.0,0.0,3,0
32,35,15.0,13.0,8.0,4.0,15.0,7.0,6.0,4.0,1.0,0.0,0.0,0.0,2,1
5,18,8.0,17.0,7.0,14.0,9.0,10.0,2.0,4.0,1.0,1.0,1.0,0.0,0,2
44,42,9.0,23.0,5.0,14.0,11.0,13.0,1.0,10.0,2.0,1.0,0.0,0.0,1,3
40,46,17.0,7.0,11.0,4.0,12.0,13.0,3.0,2.0,3.0,1.0,0.0,0.0,1,2
39,3,8.0,16.0,5.0,12.0,10.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,3,1
0,19,20.0,10.0,12.0,6.0,9.0,7.0,13.0,4.0,1.0,3.0,0.0,0.0,1,1
29,31,23.0,8.0,13.0,6.0,12.0,15.0,11.0,3.0,1.0,4.0,0.0,1.0,1,1
42,1,20.0,5.0,9.0,1.0,4.0,5.0,11.0,3.0,0.0,2.0,0.0,0.0,2,0
14,26,18.0,9.0,5.0,3.0,13.0,11.0,6.0,5.0,3.0,2.0,0.0,0.0,1,2
41,29,9.0,13.0,6.0,7.0,6.0,9.0,6.0,2.0,0.0,1.0,0.0,0.0,0,1
32,0,7.0,20.0,4.0,14.0,11.0,9.0,1.0,6.0,3.0,0.0,0.0,0.0,1,2
18,47,13.0,4.0,9.0,1.0,14.0,13.0,9.0,1.0,1.0,2.0,0.0,0.0,2,1
40,19,13.0,13.0,8.0,9.0,8.0,12.0,6.0,7.0,1.0,1.0,0.0,0.0,0,0
28,31,12.0,10.0,9.0,7.0,10.0,7.0,4.0,5.0,0.0,0.0,0.0,0.0,3,1
44,5,16.0,8.0,9.0,6.0,12.0,12.0,7.0,5.0,1.0,0.0,0.0,0.0,2,1
39,35,17.0,9.0,7.0,8.0,17.0,10.0,9.0,5.0,4.0,2.0,0.0,0.0,2,3
46,3,21.0,6.0,11.0,2.0,14.0,13.0,7.0,3.0,2.0,3.0,0.0,1.0,3,3
47,46,13.0,13.0,12.0,7.0,11.0,13.0,5.0,6.0,2.0,1.0,0.0,0.0,3,1
